# Time-averaged data for fix relax3
# TimeStep c_Tup c_Tdown c_allke c_allpe
766700 547.607 364.838 251.353 -28203.7
766800 549.998 367.353 252.451 -28204.8
766900 546.383 366.392 250.791 -28203.3
767000 549.442 365.956 252.195 -28204.6
767100 549.481 366.215 252.213 -28204.6
767200 548.38 367.452 251.708 -28204.4
767300 546.289 365.857 250.748 -28203.7
767400 547.25 369.616 251.189 -28204.3
767500 547.694 365.993 251.393 -28204.6
767600 547.441 367.705 251.277 -28204.8
767700 547.992 368.799 251.53 -28205.3
767800 545.265 368.457 250.278 -28204.1
767900 547.201 367.227 251.167 -28204.6
768000 546.459 367.724 250.826 -28204.2
768100 547.838 368.462 251.459 -28204.8
768200 548.867 366.171 251.932 -28204.9
768300 546.756 366.677 250.963 -28203.8
768400 547.996 366.77 251.531 -28204.9
768500 545.845 368.889 250.545 -28204.9
768600 544.859 370.062 250.092 -28205
768700 544.58 370.128 249.964 -28205
768800 546.142 369.365 250.681 -28205.6
768900 546.2 369.938 250.708 -28205.9
769000 543.852 369.908 249.63 -28205.1
769100 546.423 370.732 250.81 -28206.3
769200 543.268 369.884 249.362 -28205
769300 544.715 369.994 250.025 -28205.5
769400 546.305 370.574 250.756 -28205.9
769500 547.329 369.653 251.226 -28206.4
769600 544.582 370.556 249.965 -28205.4
769700 544.657 370.455 249.999 -28205.1
769800 544.9 368.954 250.11 -28204.8
769900 545.906 369.267 250.572 -28205.5
770000 546.353 369.631 250.778 -28206.3
770100 544.365 370.98 249.865 -28205.8
770200 542.65 370.783 249.078 -28205.2
770300 544.422 370.305 249.891 -28205.8
770400 545.263 371.017 250.277 -28206.1
770500 544.141 370.834 249.762 -28205.7
770600 543.321 369.201 249.386 -28205.4
770700 546.476 370.66 250.834 -28206.7
770800 543.973 370.928 249.685 -28205.7
770900 543.507 371.213 249.471 -28205.6
771000 545.557 370.713 250.412 -28206.3
771100 545.744 370.884 250.498 -28206.2
771200 544.395 369.353 249.879 -28205.5
771300 544.428 370.5 249.894 -28205.7
771400 546.224 373.029 250.718 -28206.9
771500 542.488 370.043 249.003 -28205.3
771600 543.628 372.074 249.527 -28205.8
771700 545.116 371.26 250.21 -28206.5
771800 545.088 370.173 250.197 -28206.3
771900 544.982 370.217 250.148 -28206.4
772000 542.395 372.138 248.961 -28205.4
772100 541.939 369.345 248.751 -28204.9
772200 546.054 370.341 250.64 -28206.5
772300 545.004 369.739 250.159 -28205.8
772400 544.888 369.332 250.105 -28205.8
772500 545.02 372.471 250.166 -28206.5
772600 541.842 373.033 248.707 -28205.4
772700 545.182 371.169 250.24 -28206.8
772800 544.022 371.791 249.708 -28206.3
772900 544.155 371.509 249.768 -28206.2
773000 544.088 371.074 249.738 -28206.1
773100 544.405 371.071 249.883 -28206.5
773200 543.251 374.031 249.354 -28206.5
773300 541.713 369.56 248.648 -28205.9
773400 542.365 372.661 248.947 -28206.3
773500 542.657 371.93 249.081 -28206.1
773600 544.033 371.025 249.712 -28206.3
773700 544.553 370.484 249.951 -28206.3
773800 544.769 371.849 250.051 -28206.4
773900 543.683 371.676 249.552 -28206
774000 544.613 371.276 249.979 -28206.6
774100 543.562 371.397 249.497 -28206.1
774200 543.878 371.704 249.642 -28206.2
774300 544.168 370.283 249.775 -28206.2
774400 544.548 370.891 249.949 -28206.1
774500 544.164 371.736 249.773 -28205.7
774600 543.808 370.377 249.609 -28205.3
774700 547.069 369.388 251.106 -28206.1
774800 544.213 368.499 249.795 -28204.9
774900 545.639 368.77 250.45 -28205.6
775000 544.347 370.753 249.857 -28205.2
775100 547.192 369.933 251.162 -28206.6
775200 543.663 369.447 249.543 -28205.2
775300 545.174 371.616 250.237 -28206.1
775400 542.602 369.821 249.056 -28205.5
775500 545.554 371.958 250.411 -28207.5
775600 542.372 373.478 248.95 -28206.6
775700 541.916 371.274 248.741 -28206.6
775800 541.419 374.058 248.513 -28206.6
775900 541.948 371.209 248.756 -28206.6
776000 543.258 372.895 249.357 -28207.1
776100 541.854 371.947 248.713 -28206.6
776200 543.273 373.438 249.364 -28207.4
776300 541.275 373.424 248.447 -28206.7
776400 542.658 372.646 249.082 -28207.4
776500 540.638 373.145 248.154 -28206.6
776600 543.663 373.02 249.543 -28207.9
776700 540.729 373.627 248.196 -28206.9
776800 541.053 373.207 248.345 -28207.4
776900 540.176 374.53 247.942 -28207.2
777000 541.866 373.134 248.718 -28207.6
777100 540.97 371.658 248.307 -28207
777200 542.358 374.832 248.944 -28207.9
777300 540.23 374.907 247.967 -28207.1
777400 540.793 372.945 248.225 -28207.4
777500 540.868 374.495 248.26 -28207.2
777600 543.111 373.368 249.289 -28207.8
777700 541.28 372.618 248.449 -28206.8
777800 542.004 372.304 248.781 -28206.9
777900 543.481 371.834 249.459 -28207.6
778000 542.405 375.047 248.966 -28207.2
778100 542.063 372.073 248.808 -28206.9
778200 542.444 373.585 248.983 -28207
778300 541.999 370.891 248.779 -28206.6
778400 542.563 370.406 249.038 -28206.9
778500 541.096 373.915 248.365 -28206.7
778600 541.554 374.039 248.575 -28207.2
778700 541.588 372.276 248.59 -28207.4
778800 541.959 373.891 248.761 -28208
778900 540.755 375.283 248.208 -28207.7
779000 540.21 373.159 247.958 -28207.6
779100 539.085 375.975 247.441 -28207.4
779200 540.986 374.158 248.314 -28208.1
779300 540.564 374.857 248.12 -28207.7
779400 542.115 374.496 248.832 -28208.3
779500 540.812 373.811 248.234 -28207.6
779600 540.906 374.977 248.278 -28207.9
779700 540.752 374.47 248.207 -28208.1
779800 539.568 374.93 247.663 -28207.9
779900 538.701 374.876 247.265 -28207.6
780000 539.091 375 247.444 -28207.5
780100 542.643 373.792 249.075 -28209
780200 537.771 373.974 246.839 -28206.8
780300 540.744 376.616 248.203 -28208.2
780400 540.598 374.354 248.136 -28208.1
780500 539.446 374.206 247.607 -28207.7
780600 541.387 374.576 248.498 -28208.7
780700 539.203 376.338 247.496 -28208.5
780800 537.363 377.889 246.651 -28208.4
780900 537.465 377.559 246.698 -28208.3
781000 540.967 375.413 248.305 -28209.2
781100 539.78 376.06 247.761 -28208.4
781200 538.784 375.696 247.303 -28208
781300 540.087 374.521 247.901 -28208.6
781400 538.268 378.342 247.066 -28208.3
781500 539.032 375.865 247.417 -28208.5
781600 538.829 375.801 247.324 -28208.3
781700 538.892 375.094 247.353 -28208.2
781800 540.824 376.981 248.24 -28208.9
781900 539.026 374.818 247.414 -28207.8
782000 540.935 374.309 248.291 -28208.1
782100 541.204 375.747 248.414 -28208
782200 541.439 374.129 248.522 -28208.1
782300 539.851 373.471 247.793 -28207.8
782400 539.062 376.442 247.431 -28208.2
782500 538.601 377.118 247.219 -28208.5
782600 538.997 374.542 247.401 -28208.7
782700 536.851 376.734 246.416 -28208
782800 538.516 377.777 247.181 -28208.8
782900 539.162 377.154 247.477 -28209
783000 539.974 376.004 247.849 -28209.5
783100 536.048 377.815 246.048 -28208.2
783200 539.493 377.157 247.629 -28209.8
783300 535.955 376.169 246.005 -28208.8
783400 535.931 380.046 245.994 -28209.4
783500 536.855 378.79 246.418 -28209.8
783600 536.606 377.833 246.304 -28209.5
783700 536.122 377.824 246.081 -28208.9
783800 538.613 377.103 247.225 -28209.8
783900 536.574 378.268 246.289 -28208.9
784000 537.649 375.71 246.782 -28209.2
784100 537.249 376.764 246.599 -28209.1
784200 536.356 381.172 246.189 -28208.9
784300 539.705 375.166 247.726 -28210
784400 536.463 377.693 246.238 -28208.5
784500 539.196 377.868 247.493 -28209.6
784600 536.885 376.671 246.432 -28208.5
784700 537.307 376.575 246.625 -28208.7
784800 539.538 377.608 247.65 -28209.9
784900 535.405 378.185 245.752 -28208.1
785000 539.544 377.725 247.652 -28209.5
785100 538.916 375.028 247.364 -28209
785200 538.973 377.892 247.39 -28209.6
785300 535.987 378.776 246.019 -28209
785400 536.523 376.959 246.266 -28209.7
785500 535.235 381.4 245.674 -28209.4
785600 535.591 378.055 245.838 -28209.2
785700 538.451 378.54 247.151 -28210.4
785800 537.395 378.933 246.666 -28210
785900 535.947 378.795 246.001 -28209.6
786000 534.786 378.51 245.468 -28209.1
786100 537.427 379.538 246.68 -28210.1
786200 536.768 377.063 246.378 -28209.6
786300 535.265 377.824 245.688 -28209
786400 537.855 377.908 246.877 -28209.9
786500 537.404 378.945 246.67 -28209.9
786600 535.867 379.015 245.964 -28209.8
786700 535.747 381.247 245.909 -28210.2
786800 534.925 377.439 245.532 -28209.8
786900 535.056 379.95 245.592 -28210
787000 535.024 379.993 245.578 -28210.1
787100 535.355 380.571 245.73 -28210.2
787200 534.329 379.265 245.259 -28209.5
787300 537.451 379.331 246.691 -28210.4
787400 538.005 378.578 246.946 -28210.5
787500 535.297 378.012 245.703 -28209.5
787600 534.502 379.491 245.338 -28209.7
787700 535.916 381.375 245.987 -28210.7
787800 533.821 378.529 245.025 -28209.6
787900 536.24 379.334 246.135 -28210.7
788000 535.121 381.639 245.622 -28210.4
788100 533.814 378.837 245.022 -28209.7
788200 535.885 379.562 245.973 -28210.2
788300 536.371 379.926 246.196 -28210.1
788400 535.557 378.504 245.822 -28209.5
788500 537.182 376.88 246.568 -28210
788600 536.849 380.236 246.415 -28210
788700 535.838 379.437 245.951 -28210.1
788800 535.452 380.947 245.774 -28210.5
788900 535.125 380.864 245.624 -28210.4
789000 533.89 381.038 245.057 -28209.9
789100 536.513 379.869 246.261 -28211.1
789200 534.519 378.585 245.346 -28210.3
789300 533.813 380.928 245.022 -28210.2
789400 534.191 380.929 245.195 -28210.4
789500 533.94 379.461 245.08 -28210.2
789600 534.894 380.596 245.518 -28210.8
789700 534.529 381.321 245.35 -28211
789800 532.839 381.562 244.574 -28210.5
789900 533.229 381.412 244.754 -28210.7
790000 534.847 381.659 245.496 -28211.5
790100 532.447 382.49 244.395 -28210.4
790200 534.663 380.677 245.412 -28211
790300 534.802 380.502 245.476 -28210.8
790400 534.425 380.342 245.302 -28210.6
790500 536.005 380.73 246.028 -28211.3
790600 533.433 381.119 244.847 -28210.6
790700 532.218 382.797 244.289 -28210.6
790800 533.292 382.139 244.783 -28211.1
790900 534.027 383.249 245.12 -28211.5
791000 532.892 381.219 244.599 -28210.8
791100 533.597 380.132 244.922 -28211
791200 533.806 383.388 245.019 -28211.1
791300 532.594 381.822 244.462 -28210.6
791400 533.661 380.717 244.952 -28211
791500 534.547 380.493 245.359 -28211.3
791600 533.728 382.435 244.983 -28211.3
791700 530.875 382.172 243.673 -28210.6
791800 534.444 383.275 245.311 -28212.2
791900 530.534 382.097 243.517 -28210.4
792000 534.272 380.888 245.232 -28211.8
792100 533.005 382.644 244.651 -28211.5
792200 532.606 383.47 244.468 -28211.4
792300 532.144 382.555 244.256 -28211.4
792400 532.492 385.211 244.415 -28212.1
792500 530.442 382.71 243.474 -28211.5
792600 531.078 384.514 243.766 -28211.9
792700 531.463 383.606 243.943 -28211.6
792800 533.881 382.994 245.053 -28211.9
792900 533.786 382.451 245.009 -28211.7
793000 534.092 381.208 245.15 -28211.9
793100 530.181 383.041 243.355 -28210
793200 533.941 380.709 245.081 -28211.3
793300 533.515 381.621 244.885 -28211.2
793400 532.52 381.44 244.428 -28210.6
793500 533.645 382.031 244.944 -28210.8
793600 535.297 380.176 245.703 -28211.1
793700 534.34 381.077 245.264 -28210.6
793800 535.033 381.228 245.582 -28210.9
793900 534.102 381.317 245.154 -28210.6
794000 533.777 380.712 245.005 -28210.4
794100 534.71 381.028 245.433 -28210.7
794200 535.225 382.225 245.67 -28211.2
794300 532.365 381.845 244.357 -28210.2
794400 535.837 381.412 245.951 -28211.8
794500 532.96 381.505 244.63 -28210.9
794600 532.263 381.311 244.31 -28211
794700 529.516 382.463 243.049 -28210.2
794800 533.091 383.563 244.69 -28211.9
794900 533.536 382.489 244.894 -28212
795000 532.683 382.457 244.503 -28211.7
795100 532.201 382.985 244.282 -28211.5
795200 531.497 382.069 243.959 -28211.6
795300 531.239 384.009 243.84 -28211.8
795400 531.524 383.464 243.971 -28212
795500 532.827 383.093 244.569 -28212.3
795600 529.726 384.214 243.146 -28210.6
795700 533.428 381.876 244.845 -28211.7
795800 533.029 381.108 244.662 -28211.1
795900 535.182 380.732 245.65 -28212.1
796000 530.692 382.182 243.589 -28210.5
796100 533.116 382.89 244.702 -28211.9
796200 533.105 385.037 244.697 -28212.4
796300 530.345 382.549 243.43 -28211.5
796400 531.689 385.923 244.047 -28212.5
796500 530.073 385.263 243.305 -28212
796600 529.845 382.804 243.2 -28211.7
796700 530.128 383.625 243.33 -28211.7
796800 532.687 384.543 244.505 -28212.6
796900 531.346 383.57 243.889 -28212
797000 530.218 385.606 243.372 -28211.6
797100 532.832 382.719 244.571 -28212.1
797200 534.022 382.81 245.118 -28212.1
797300 532.839 381.85 244.574 -28211.7
797400 532.115 382.402 244.242 -28211.6
797500 530.558 383.605 243.528 -28211.3
797600 531.314 382.908 243.874 -28212
797700 531.242 384.52 243.842 -28212.3
797800 530.016 385.204 243.279 -28212
797900 530.743 384.826 243.612 -28212.5
798000 529.461 383.381 243.024 -28212
798100 530.731 384.989 243.607 -28213.1
798200 529.49 387.233 243.037 -28212.9
798300 528.449 385.089 242.559 -28212.1
798400 531.988 385.878 244.184 -28213.4
798500 527.891 384.535 242.303 -28211.1
798600 532.805 383.943 244.559 -28212.8
798700 531.968 381.852 244.175 -28211.9
798800 529.121 382.215 242.868 -28210.4
798900 533.337 382.135 244.803 -28212.1
799000 532.171 383.124 244.268 -28211.7
799100 531.782 383.681 244.09 -28211.9
799200 532.398 384.393 244.372 -28212.4
799300 531.407 383.891 243.917 -28212.2
799400 530.401 384.727 243.455 -28211.7
799500 532.547 383.692 244.441 -28212.6
799600 531.105 383.395 243.779 -28212.1
799700 530.54 383.496 243.519 -28211.9
799800 530.768 385.009 243.624 -28212.1
799900 531.951 382.331 244.167 -28212.6
800000 530.297 384.961 243.408 -28212.1
800100 529.44 385.292 243.014 -28212
800200 529.777 384.466 243.169 -28212.5
800300 530.438 385.999 243.473 -28213.2
800400 529.549 386.598 243.065 -28213.4
800500 526.951 385.941 241.872 -28213.1
800600 528.08 388.895 242.39 -28214
800700 526.374 387.355 241.607 -28213.2
800800 527.487 389.569 242.118 -28213.7
800900 528.076 386.676 242.388 -28213.6
801000 529.055 385.743 242.838 -28213.5
801100 530.156 386.579 243.343 -28213.3
801200 529.707 384.981 243.137 -28212.7
801300 530.023 382.941 243.282 -28212.5
801400 529.008 386.129 242.816 -28212.3
801500 528.597 383.422 242.628 -28212.1
801600 530.658 386.135 243.574 -28213.3
801700 529.847 385.994 243.201 -28213.2
801800 528.186 387.057 242.439 -28212.4
801900 529.653 384.594 243.112 -28212.6
802000 531.593 385.208 244.003 -28213.1
802100 529.686 384.495 243.127 -28212.2
802200 529.095 384.46 242.856 -28212.3
802300 530.268 387.325 243.394 -28213.5
802400 528.688 386.31 242.669 -28213.2
802500 528.641 388.372 242.648 -28213.5
802600 528.911 386.946 242.771 -28213.6
802700 527.835 387.015 242.278 -28213.2
802800 528.666 387.623 242.659 -28213.7
802900 526.721 386.791 241.766 -28212.9
803000 529.211 386.567 242.909 -28213.9
803100 526.877 389.108 241.838 -28213.2
803200 529.183 388.194 242.897 -28214.4
803300 527.665 386.127 242.2 -28213.8
803400 527.412 388.735 242.083 -28213.7
803500 526.078 387.935 241.471 -28213.4
803600 527.286 387.345 242.026 -28213.8
803700 528.077 387.883 242.389 -28214.1
803800 527.538 387.163 242.141 -28213.9
803900 527.181 389.535 241.978 -28214.2
804000 525.961 389.267 241.417 -28214
804100 526.84 389.007 241.821 -28214.4
804200 526.107 388.322 241.485 -28214
804300 525.559 387.595 241.233 -28213.4
804400 527.284 387.91 242.025 -28213.8
804500 527.952 385.472 242.331 -28213.5
804600 528.749 386.545 242.697 -28213.8
804700 527.411 387.726 242.083 -28213.3
804800 529.193 389.668 242.901 -28214.4
804900 526.307 386.878 241.577 -28213.3
805000 527.494 388.229 242.121 -28213.8
805100 528.027 386.87 242.366 -28213.7
805200 527.055 385.799 241.92 -28213.4
805300 527.627 388.419 242.182 -28213.9
805400 526.917 388.683 241.856 -28214
805500 527.21 387.186 241.991 -28214.3
805600 526.583 388.345 241.703 -28214.2
805700 524.852 390.341 240.908 -28213.9
805800 525.664 390.568 241.281 -28214.2
805900 527.398 387.971 242.077 -28214.4
806000 527.265 388.081 242.016 -28214.2
806100 528.708 388.395 242.678 -28214.8
806200 526.156 388.4 241.507 -28213.9
806300 526.968 389.566 241.88 -28214.5
806400 525.209 388.202 241.072 -28214
806500 525.898 389.169 241.389 -28214.8
806600 525.146 392.162 241.044 -28214.8
806700 525.577 389.843 241.242 -28215.1
806800 524.017 389.32 240.525 -28214.4
806900 524.445 389.453 240.722 -28214.7
807000 523.669 389.914 240.365 -28214.3
807100 524.846 389.696 240.906 -28214.1
807200 528.962 387.587 242.795 -28215.2
807300 527.16 387.456 241.968 -28214.2
807400 527.245 388.683 242.007 -28214.6
807500 526.354 389.794 241.598 -28214.7
807600 524.188 388.426 240.604 -28214.1
807700 524.356 390.433 240.681 -28214.5
807800 526.266 390.609 241.558 -28215.3
807900 525.854 389.598 241.369 -28215.2
808000 524.343 390.383 240.675 -28214.6
808100 525.635 390.98 241.268 -28215.5
808200 523.634 388.335 240.35 -28214.6
808300 523.825 389.595 240.437 -28214.7
808400 525.538 393.864 241.223 -28215.7
808500 524.104 388.082 240.565 -28214.7
808600 526.521 391.382 241.675 -28215.6
808700 524.09 390.157 240.559 -28214.3
808800 526.356 388.408 241.599 -28214.9
808900 526.885 389.772 241.842 -28215.2
809000 524.65 387.981 240.816 -28214.2
809100 525.501 391.258 241.206 -28215.2
809200 526.725 392.143 241.768 -28215.8
809300 524.026 389.354 240.53 -28214.4
809400 524.715 389.942 240.845 -28214.7
809500 525.05 389.409 240.999 -28214.7
809600 523.844 388.036 240.446 -28214.1
809700 525.274 389.955 241.102 -28214.9
809800 526.423 391.094 241.63 -28215.6
809900 525.337 388.885 241.131 -28214.8
810000 524.674 389.666 240.827 -28214.5
810100 526.046 390.647 241.457 -28214.9
810200 524.828 388.522 240.898 -28213.7
810300 527.633 387.615 242.185 -28214.6
810400 527.246 387.631 242.007 -28214.4
810500 527.108 388.814 241.944 -28214.6
810600 525.486 389.248 241.2 -28214.5
810700 525.457 389.645 241.186 -28215.5
810800 521.757 392.505 239.488 -28214.9
810900 521.704 393.258 239.464 -28215.6
811000 522.778 391.103 239.957 -28215.9
811100 523.631 391.762 240.348 -28215.9
811200 523.386 390.656 240.236 -28215.8
811300 523.992 392.581 240.514 -28216.2
811400 523.188 392.676 240.145 -28215.8
811500 522.455 392.458 239.808 -28215.3
811600 524.396 392.986 240.699 -28215.7
811700 525.559 389.498 241.233 -28215.6
811800 525.988 389.483 241.43 -28215.6
811900 523.4 391.791 240.242 -28214.7
812000 524.313 389.264 240.661 -28214.9
812100 524.777 389.414 240.874 -28215.3
812200 524.016 392.6 240.525 -28215.7
812300 522.888 391.856 240.007 -28215.6
812400 524.221 391.81 240.619 -28215.9
812500 523.406 392.37 240.245 -28215.4
812600 524.76 391.607 240.866 -28216
812700 523.597 391.167 240.333 -28215.4
812800 525.485 392.807 241.199 -28216.6
812900 522.317 391.665 239.745 -28215.4
813000 522.382 391.043 239.775 -28215.6
813100 520.663 393.157 238.986 -28215.1
813200 524.382 390.802 240.693 -28216.4
813300 522.649 391.85 239.897 -28215.6
813400 523.222 391.59 240.161 -28215.7
813500 524.749 391.763 240.861 -28216.3
813600 522.899 392.37 240.012 -28215.6
813700 522.283 390.164 239.729 -28215.7
813800 521.424 394.111 239.335 -28215.6
813900 523.817 392.398 240.434 -28216.3
814000 523.855 393.151 240.451 -28216.5
814100 523.031 392.959 240.073 -28216.3
814200 523.497 393.221 240.286 -28216.5
